timeId,name,keywordId,count
83,kläder : folkdräkt,1,252
84,kläder : folkdräkt,1,65
85,kläder : folkdräkt,1,111
86,kläder : folkdräkt,1,20
87,kläder : folkdräkt,1,64
88,kläder : folkdräkt,1,34
89,kläder : folkdräkt,1,35
90,kläder : folkdräkt,1,94
91,kläder : folkdräkt,1,387
0,teknik,1,1
77,teknik,1,1
79,teknik,1,2
80,teknik,1,1
81,teknik,1,1
82,teknik,1,14
83,teknik,1,18
84,teknik,1,70
85,teknik,1,179
86,teknik,1,302
87,teknik,1,133
88,teknik,1,1196
89,teknik,1,300
90,teknik,1,8
91,teknik,1,358
78,å,1,67
79,å,1,201
80,å,1,345
81,å,1,256
82,å,1,185
83,å,1,275
84,å,1,463
85,å,1,423
86,å,1,378
87,å,1,295
88,å,1,259
89,å,1,1301
90,å,1,227
91,å,1,1696
68,matlagning,1,2
70,matlagning,1,2
71,matlagning,1,1
72,matlagning,1,2
73,matlagning,1,1
74,matlagning,1,9
75,matlagning,1,6
76,matlagning,1,13
77,matlagning,1,9
78,matlagning,1,28
79,matlagning,1,27
80,matlagning,1,25
81,matlagning,1,134
82,matlagning,1,104
83,matlagning,1,255
84,matlagning,1,126
85,matlagning,1,270
86,matlagning,1,258
87,matlagning,1,110
88,matlagning,1,46
89,matlagning,1,220
90,matlagning,1,448
91,matlagning,1,657
70,kläder : accessoarer och tillbehör,1,1
72,kläder : accessoarer och tillbehör,1,2
74,kläder : accessoarer och tillbehör,1,1
75,kläder : accessoarer och tillbehör,1,3
76,kläder : accessoarer och tillbehör,1,67
77,kläder : accessoarer och tillbehör,1,21
78,kläder : accessoarer och tillbehör,1,16
79,kläder : accessoarer och tillbehör,1,9
80,kläder : accessoarer och tillbehör,1,2
81,kläder : accessoarer och tillbehör,1,3
82,kläder : accessoarer och tillbehör,1,28
83,kläder : accessoarer och tillbehör,1,134
84,kläder : accessoarer och tillbehör,1,325
85,kläder : accessoarer och tillbehör,1,366
86,kläder : accessoarer och tillbehör,1,79
87,kläder : accessoarer och tillbehör,1,200
88,kläder : accessoarer och tillbehör,1,68
89,kläder : accessoarer och tillbehör,1,123
90,kläder : accessoarer och tillbehör,1,184
91,kläder : accessoarer och tillbehör,1,593
68,belysning,1,9
70,belysning,1,33
71,belysning,1,18
72,belysning,1,21
73,belysning,1,6
74,belysning,1,42
75,belysning,1,34
76,belysning,1,72
77,belysning,1,27
78,belysning,1,53
79,belysning,1,136
80,belysning,1,79
81,belysning,1,182
82,belysning,1,103
83,belysning,1,294
84,belysning,1,244
85,belysning,1,226
86,belysning,1,164
87,belysning,1,83
88,belysning,1,151
89,belysning,1,210
90,belysning,1,132
91,belysning,1,607
72,skolundervisning,1,4
73,skolundervisning,1,1
74,skolundervisning,1,3
75,skolundervisning,1,2
76,skolundervisning,1,106
77,skolundervisning,1,20
78,skolundervisning,1,67
79,skolundervisning,1,34
80,skolundervisning,1,62
81,skolundervisning,1,64
82,skolundervisning,1,68
83,skolundervisning,1,59
84,skolundervisning,1,473
85,skolundervisning,1,81
86,skolundervisning,1,168
87,skolundervisning,1,85
88,skolundervisning,1,23
89,skolundervisning,1,120
90,skolundervisning,1,96
91,skolundervisning,1,814
71,varv,1,1
74,varv,1,1
75,varv,1,1
77,varv,1,2
78,varv,1,6
79,varv,1,22
80,varv,1,23
81,varv,1,18
82,varv,1,37
83,varv,1,104
84,varv,1,159
85,varv,1,514
86,varv,1,923
87,varv,1,566
88,varv,1,1015
89,varv,1,724
90,varv,1,264
91,varv,1,1421
78,skärgårdsbåt,1,2
79,skärgårdsbåt,1,54
80,skärgårdsbåt,1,149
81,skärgårdsbåt,1,162
82,skärgårdsbåt,1,185
83,skärgårdsbåt,1,171
84,skärgårdsbåt,1,125
85,skärgårdsbåt,1,326
86,skärgårdsbåt,1,331
87,skärgårdsbåt,1,105
88,skärgårdsbåt,1,187
89,skärgårdsbåt,1,153
90,skärgårdsbåt,1,689
91,skärgårdsbåt,1,543
69,segelfartyg,1,1
70,segelfartyg,1,2
71,segelfartyg,1,18
72,segelfartyg,1,10
73,segelfartyg,1,1
74,segelfartyg,1,3
75,segelfartyg,1,15
76,segelfartyg,1,9
77,segelfartyg,1,33
78,segelfartyg,1,68
79,segelfartyg,1,115
80,segelfartyg,1,111
81,segelfartyg,1,83
82,segelfartyg,1,98
83,segelfartyg,1,102
84,segelfartyg,1,66
85,segelfartyg,1,71
86,segelfartyg,1,72
87,segelfartyg,1,42
88,segelfartyg,1,769
89,segelfartyg,1,727
90,segelfartyg,1,571
91,segelfartyg,1,852
0,porslin,1,7
31,porslin,1,4
43,porslin,1,31
60,porslin,1,25
68,porslin,1,44
70,porslin,1,3
72,porslin,1,5
73,porslin,1,1
74,porslin,1,29
75,porslin,1,3
76,porslin,1,1
78,porslin,1,10
79,porslin,1,10
80,porslin,1,25
81,porslin,1,20
82,porslin,1,52
83,porslin,1,46
84,porslin,1,79
85,porslin,1,114
86,porslin,1,91
87,porslin,1,100
88,porslin,1,63
89,porslin,1,148
90,porslin,1,178
91,porslin,1,346
78,studentnation,1,24
79,studentnation,1,11
80,studentnation,1,18
82,studentnation,1,5
83,studentnation,1,121
84,studentnation,1,139
85,studentnation,1,568
86,studentnation,1,862
87,studentnation,1,9
88,studentnation,1,1
89,studentnation,1,1
90,studentnation,1,16
91,studentnation,1,450
50,detaljhandel,1,1
76,detaljhandel,1,1
77,detaljhandel,1,1
78,detaljhandel,1,15
79,detaljhandel,1,148
80,detaljhandel,1,126
81,detaljhandel,1,144
82,detaljhandel,1,94
83,detaljhandel,1,228
84,detaljhandel,1,319
85,detaljhandel,1,633
86,detaljhandel,1,578
87,detaljhandel,1,153
88,detaljhandel,1,143
89,detaljhandel,1,1367
90,detaljhandel,1,62
91,detaljhandel,1,1097
72,bildkonst (532),1,1
74,bildkonst (532),1,1
75,bildkonst (532),1,1
76,bildkonst (532),1,2
78,bildkonst (532),1,1
79,bildkonst (532),1,208
80,bildkonst (532),1,768
81,bildkonst (532),1,455
82,bildkonst (532),1,56
83,bildkonst (532),1,1428
84,bildkonst (532),1,95
85,bildkonst (532),1,146
86,bildkonst (532),1,38
87,bildkonst (532),1,216
88,bildkonst (532),1,14
89,bildkonst (532),1,152
90,bildkonst (532),1,216
91,bildkonst (532),1,1002
72,heminredning : tapeter : tryckta papperstapeter,1,6
73,heminredning : tapeter : tryckta papperstapeter,1,1
74,heminredning : tapeter : tryckta papperstapeter,1,26
75,heminredning : tapeter : tryckta papperstapeter,1,20
76,heminredning : tapeter : tryckta papperstapeter,1,102
77,heminredning : tapeter : tryckta papperstapeter,1,258
78,heminredning : tapeter : tryckta papperstapeter,1,224
79,heminredning : tapeter : tryckta papperstapeter,1,151
80,heminredning : tapeter : tryckta papperstapeter,1,439
81,heminredning : tapeter : tryckta papperstapeter,1,75
82,heminredning : tapeter : tryckta papperstapeter,1,178
83,heminredning : tapeter : tryckta papperstapeter,1,164
84,heminredning : tapeter : tryckta papperstapeter,1,287
85,heminredning : tapeter : tryckta papperstapeter,1,177
86,heminredning : tapeter : tryckta papperstapeter,1,136
87,heminredning : tapeter : tryckta papperstapeter,1,144
88,heminredning : tapeter : tryckta papperstapeter,1,221
89,heminredning : tapeter : tryckta papperstapeter,1,108
90,heminredning : tapeter : tryckta papperstapeter,1,147
91,heminredning : tapeter : tryckta papperstapeter,1,385
60,skrift,1,1
63,skrift,1,1
67,skrift,1,1
68,skrift,1,7
69,skrift,1,19
70,skrift,1,23
71,skrift,1,26
72,skrift,1,8
73,skrift,1,8
74,skrift,1,11
75,skrift,1,9
76,skrift,1,32
77,skrift,1,25
78,skrift,1,35
79,skrift,1,90
80,skrift,1,148
81,skrift,1,42
82,skrift,1,137
83,skrift,1,121
84,skrift,1,167
85,skrift,1,376
86,skrift,1,320
87,skrift,1,165
88,skrift,1,180
89,skrift,1,110
90,skrift,1,89
91,skrift,1,578
79,brudbukett,1,4
80,brudbukett,1,27
81,brudbukett,1,137
82,brudbukett,1,310
83,brudbukett,1,618
84,brudbukett,1,1430
85,brudbukett,1,655
86,brudbukett,1,149
87,brudbukett,1,2004
88,brudbukett,1,214
89,brudbukett,1,820
90,brudbukett,1,29
91,brudbukett,1,3054
78,civil,1,8
79,civil,1,56
80,civil,1,70
81,civil,1,208
82,civil,1,192
83,civil,1,91
84,civil,1,57
85,civil,1,111
86,civil,1,221
87,civil,1,49
88,civil,1,66
89,civil,1,8
90,civil,1,6
91,civil,1,296
48,blekinge,1,1
49,blekinge,1,1
77,blekinge,1,4
79,blekinge,1,1
80,blekinge,1,19
81,blekinge,1,10
82,blekinge,1,2
83,blekinge,1,2
84,blekinge,1,4
85,blekinge,1,2
86,blekinge,1,9
87,blekinge,1,4
88,blekinge,1,8
89,blekinge,1,275
90,blekinge,1,2570
91,blekinge,1,1663
79,personal,1,57
80,personal,1,28
81,personal,1,52
82,personal,1,53
83,personal,1,92
84,personal,1,147
85,personal,1,170
86,personal,1,169
87,personal,1,145
88,personal,1,1054
89,personal,1,271
90,personal,1,224
91,personal,1,747
78,fotoalbum,1,95
79,fotoalbum,1,135
80,fotoalbum,1,229
81,fotoalbum,1,708
82,fotoalbum,1,555
83,fotoalbum,1,96
84,fotoalbum,1,87
85,fotoalbum,1,23
86,fotoalbum,1,207
87,fotoalbum,1,6
88,fotoalbum,1,44
89,fotoalbum,1,18
90,fotoalbum,1,3
91,fotoalbum,1,225
78,älv,1,4
79,älv,1,68
80,älv,1,95
81,älv,1,124
82,älv,1,159
83,älv,1,178
84,älv,1,214
85,älv,1,594
86,älv,1,432
87,älv,1,99
88,älv,1,525
89,älv,1,757
90,älv,1,80
91,älv,1,1364
71,övning,1,1
79,övning,1,17
80,övning,1,130
81,övning,1,84
82,övning,1,159
83,övning,1,475
84,övning,1,175
85,övning,1,216
86,övning,1,57
87,övning,1,58
88,övning,1,97
89,övning,1,60
91,övning,1,458
43,grav,1,2
78,grav,1,3
79,grav,1,17
80,grav,1,30
81,grav,1,48
82,grav,1,95
83,grav,1,207
84,grav,1,112
85,grav,1,92
86,grav,1,255
87,grav,1,228
88,grav,1,153
89,grav,1,108
90,grav,1,657
91,grav,1,584
78,kustbebyggelse,1,27
79,kustbebyggelse,1,157
80,kustbebyggelse,1,229
81,kustbebyggelse,1,156
82,kustbebyggelse,1,407
83,kustbebyggelse,1,189
84,kustbebyggelse,1,268
85,kustbebyggelse,1,301
86,kustbebyggelse,1,102
87,kustbebyggelse,1,240
88,kustbebyggelse,1,375
89,kustbebyggelse,1,675
90,kustbebyggelse,1,143
91,kustbebyggelse,1,1091
71,arkitektur,1,1
72,arkitektur,1,7
74,arkitektur,1,3
75,arkitektur,1,6
76,arkitektur,1,7
77,arkitektur,1,29
78,arkitektur,1,39
79,arkitektur,1,145
80,arkitektur,1,257
81,arkitektur,1,269
82,arkitektur,1,295
83,arkitektur,1,180
84,arkitektur,1,217
85,arkitektur,1,133
86,arkitektur,1,137
87,arkitektur,1,332
88,arkitektur,1,221
89,arkitektur,1,415
90,arkitektur,1,343
91,arkitektur,1,1139
71,handel : förpackningar,1,2
76,handel : förpackningar,1,5
77,handel : förpackningar,1,4
78,handel : förpackningar,1,4
79,handel : förpackningar,1,16
80,handel : förpackningar,1,25
81,handel : förpackningar,1,55
82,handel : förpackningar,1,36
83,handel : förpackningar,1,61
84,handel : förpackningar,1,49
85,handel : förpackningar,1,94
86,handel : förpackningar,1,603
87,handel : förpackningar,1,833
88,handel : förpackningar,1,182
89,handel : förpackningar,1,328
90,handel : förpackningar,1,61
91,handel : förpackningar,1,1442
43,leksak,1,3
60,leksak,1,10
68,leksak,1,4
70,leksak,1,2
72,leksak,1,2
74,leksak,1,2
75,leksak,1,1
76,leksak,1,1
78,leksak,1,3
79,leksak,1,23
80,leksak,1,88
81,leksak,1,89
82,leksak,1,90
83,leksak,1,221
84,leksak,1,235
85,leksak,1,286
86,leksak,1,237
87,leksak,1,178
88,leksak,1,56
89,leksak,1,420
90,leksak,1,97
91,leksak,1,565
70,transport,1,1
71,transport,1,1
72,transport,1,5
73,transport,1,5
74,transport,1,19
75,transport,1,7
76,transport,1,24
77,transport,1,23
78,transport,1,41
79,transport,1,94
80,transport,1,92
81,transport,1,109
82,transport,1,111
83,transport,1,196
84,transport,1,219
85,transport,1,271
86,transport,1,241
87,transport,1,142
88,transport,1,72
89,transport,1,192
90,transport,1,86
91,transport,1,516
79,flygfoto,1,4
80,flygfoto,1,1
81,flygfoto,1,10
82,flygfoto,1,53
83,flygfoto,1,421
84,flygfoto,1,409
85,flygfoto,1,576
86,flygfoto,1,889
87,flygfoto,1,225
88,flygfoto,1,71
89,flygfoto,1,1992
90,flygfoto,1,5
91,flygfoto,1,2677
81,säter,1,2
84,säter,1,1
86,säter,1,846
89,säter,1,20
90,säter,1,148
91,säter,1,70
74,lek,1,1
75,lek,1,1
76,lek,1,3
77,lek,1,1
78,lek,1,7
79,lek,1,32
80,lek,1,29
81,lek,1,61
82,lek,1,40
83,lek,1,374
84,lek,1,349
85,lek,1,415
86,lek,1,272
87,lek,1,115
88,lek,1,96
89,lek,1,222
90,lek,1,89
91,lek,1,663
68,konst : tavlor : oljemålningar,1,1
69,konst : tavlor : oljemålningar,1,8
70,konst : tavlor : oljemålningar,1,61
71,konst : tavlor : oljemålningar,1,77
72,konst : tavlor : oljemålningar,1,123
73,konst : tavlor : oljemålningar,1,54
74,konst : tavlor : oljemålningar,1,89
75,konst : tavlor : oljemålningar,1,56
76,konst : tavlor : oljemålningar,1,61
77,konst : tavlor : oljemålningar,1,99
78,konst : tavlor : oljemålningar,1,165
79,konst : tavlor : oljemålningar,1,668
80,konst : tavlor : oljemålningar,1,226
81,konst : tavlor : oljemålningar,1,133
82,konst : tavlor : oljemålningar,1,298
83,konst : tavlor : oljemålningar,1,264
84,konst : tavlor : oljemålningar,1,135
85,konst : tavlor : oljemålningar,1,130
86,konst : tavlor : oljemålningar,1,54
87,konst : tavlor : oljemålningar,1,97
88,konst : tavlor : oljemålningar,1,34
89,konst : tavlor : oljemålningar,1,22
90,konst : tavlor : oljemålningar,1,6
91,konst : tavlor : oljemålningar,1,377
50,kvinnokläder,1,3
73,kvinnokläder,1,5
75,kvinnokläder,1,6
76,kvinnokläder,1,21
77,kvinnokläder,1,32
78,kvinnokläder,1,134
79,kvinnokläder,1,206
80,kvinnokläder,1,193
81,kvinnokläder,1,180
82,kvinnokläder,1,346
83,kvinnokläder,1,375
84,kvinnokläder,1,603
85,kvinnokläder,1,429
86,kvinnokläder,1,335
87,kvinnokläder,1,396
88,kvinnokläder,1,114
89,kvinnokläder,1,287
90,kvinnokläder,1,139
91,kvinnokläder,1,921
0,ring,1,77
31,ring,1,97
43,ring,1,1068
56,ring,1,1
60,ring,1,204
68,ring,1,119
73,ring,1,1
74,ring,1,1
78,ring,1,3
79,ring,1,10
80,ring,1,15
81,ring,1,5
83,ring,1,15
84,ring,1,6
85,ring,1,42
86,ring,1,36
87,ring,1,3
88,ring,1,12
89,ring,1,153
90,ring,1,741
91,ring,1,1249
53,fågel,1,1
56,fågel,1,1
61,fågel,1,11
62,fågel,1,2
63,fågel,1,1
67,fågel,1,4
68,fågel,1,1
71,fågel,1,3
76,fågel,1,84
77,fågel,1,4
78,fågel,1,1
79,fågel,1,99
80,fågel,1,50
81,fågel,1,43
82,fågel,1,40
83,fågel,1,72
84,fågel,1,121
85,fågel,1,432
86,fågel,1,579
87,fågel,1,189
88,fågel,1,257
89,fågel,1,267
90,fågel,1,75
91,fågel,1,635
49,religion,1,1
56,religion,1,1
66,religion,1,1
68,religion,1,2
69,religion,1,1
70,religion,1,8
71,religion,1,20
72,religion,1,37
73,religion,1,42
74,religion,1,17
75,religion,1,18
76,religion,1,32
77,religion,1,33
78,religion,1,58
79,religion,1,221
80,religion,1,87
81,religion,1,72
82,religion,1,102
83,religion,1,188
84,religion,1,229
85,religion,1,329
86,religion,1,145
87,religion,1,99
88,religion,1,168
89,religion,1,64
90,religion,1,58
91,religion,1,496
64,träbearbetning,1,1
68,träbearbetning,1,5
70,träbearbetning,1,1
71,träbearbetning,1,1
72,träbearbetning,1,5
73,träbearbetning,1,6
74,träbearbetning,1,7
75,träbearbetning,1,11
76,träbearbetning,1,5
77,träbearbetning,1,5
78,träbearbetning,1,9
79,träbearbetning,1,30
80,träbearbetning,1,47
81,träbearbetning,1,112
82,träbearbetning,1,427
83,träbearbetning,1,224
84,träbearbetning,1,102
85,träbearbetning,1,699
86,träbearbetning,1,123
87,träbearbetning,1,63
88,träbearbetning,1,51
89,träbearbetning,1,184
90,träbearbetning,1,32
91,träbearbetning,1,343
0,fragment,1,91
31,fragment,1,144
43,fragment,1,981
56,fragment,1,1
60,fragment,1,114
68,fragment,1,71
72,fragment,1,1
79,fragment,1,1
80,fragment,1,15
82,fragment,1,11
83,fragment,1,2
85,fragment,1,2
86,fragment,1,41
87,fragment,1,25
88,fragment,1,2
89,fragment,1,45
90,fragment,1,355
91,fragment,1,1191
79,invigning,1,30
80,invigning,1,19
81,invigning,1,35
82,invigning,1,23
83,invigning,1,173
84,invigning,1,293
85,invigning,1,393
86,invigning,1,545
87,invigning,1,157
88,invigning,1,358
89,invigning,1,611
90,invigning,1,147
91,invigning,1,1026
60,möbel,1,4
68,möbel,1,5
78,möbel,1,1
79,möbel,1,26
80,möbel,1,116
81,möbel,1,98
82,möbel,1,156
83,möbel,1,250
84,möbel,1,718
85,möbel,1,430
86,möbel,1,499
87,möbel,1,123
88,möbel,1,46
89,möbel,1,1721
90,möbel,1,296
91,möbel,1,930
77,blombukett,1,1
78,blombukett,1,1
79,blombukett,1,3
80,blombukett,1,16
81,blombukett,1,155
82,blombukett,1,70
83,blombukett,1,165
84,blombukett,1,882
85,blombukett,1,784
86,blombukett,1,711
87,blombukett,1,470
88,blombukett,1,288
89,blombukett,1,1421
90,blombukett,1,26
91,blombukett,1,1167
70,textila tekniker,1,1
71,textila tekniker,1,3
72,textila tekniker,1,5
73,textila tekniker,1,3
74,textila tekniker,1,11
75,textila tekniker,1,12
76,textila tekniker,1,46
77,textila tekniker,1,131
78,textila tekniker,1,22
79,textila tekniker,1,455
80,textila tekniker,1,43
81,textila tekniker,1,58
82,textila tekniker,1,47
83,textila tekniker,1,256
84,textila tekniker,1,113
85,textila tekniker,1,264
86,textila tekniker,1,38
87,textila tekniker,1,130
88,textila tekniker,1,39
89,textila tekniker,1,17
90,textila tekniker,1,8
91,textila tekniker,1,305
80,flygbild,1,1
81,flygbild,1,22
82,flygbild,1,80
83,flygbild,1,389
84,flygbild,1,495
85,flygbild,1,689
86,flygbild,1,898
87,flygbild,1,171
88,flygbild,1,46
89,flygbild,1,2014
90,flygbild,1,13
91,flygbild,1,2846
77,hav,1,1
78,hav,1,2
79,hav,1,94
80,hav,1,204
81,hav,1,202
82,hav,1,280
83,hav,1,395
84,hav,1,299
85,hav,1,558
86,hav,1,195
87,hav,1,151
88,hav,1,259
89,hav,1,719
90,hav,1,117
91,hav,1,1345
43,gräs,1,1
49,gräs,1,1
80,gräs,1,3
81,gräs,1,7
82,gräs,1,10
83,gräs,1,7
84,gräs,1,19
85,gräs,1,261
86,gräs,1,250
87,gräs,1,165
88,gräs,1,825
89,gräs,1,513
90,gräs,1,44
91,gräs,1,720
69,motivkategori : föremål,1,1
74,motivkategori : föremål,1,2
76,motivkategori : föremål,1,6
77,motivkategori : föremål,1,49
78,motivkategori : föremål,1,123
79,motivkategori : föremål,1,21
80,motivkategori : föremål,1,7
81,motivkategori : föremål,1,2
82,motivkategori : föremål,1,13
83,motivkategori : föremål,1,54
84,motivkategori : föremål,1,10
85,motivkategori : föremål,1,4
86,motivkategori : föremål,1,5
87,motivkategori : föremål,1,7
88,motivkategori : föremål,1,51
89,motivkategori : föremål,1,337
90,motivkategori : föremål,1,572
91,motivkategori : föremål,1,514
57,bad,1,1
77,bad,1,1
78,bad,1,3
79,bad,1,18
80,bad,1,27
81,bad,1,43
82,bad,1,95
83,bad,1,495
84,bad,1,247
85,bad,1,270
86,bad,1,202
87,bad,1,68
88,bad,1,87
89,bad,1,265
90,bad,1,42
91,bad,1,524
0,byggnadsdetalj,1,5
31,byggnadsdetalj,1,1
43,byggnadsdetalj,1,5
60,byggnadsdetalj,1,89
68,byggnadsdetalj,1,30
75,byggnadsdetalj,1,2
76,byggnadsdetalj,1,1
79,byggnadsdetalj,1,18
80,byggnadsdetalj,1,45
81,byggnadsdetalj,1,21
82,byggnadsdetalj,1,31
83,byggnadsdetalj,1,244
84,byggnadsdetalj,1,91
85,byggnadsdetalj,1,72
86,byggnadsdetalj,1,85
87,byggnadsdetalj,1,436
88,byggnadsdetalj,1,116
89,byggnadsdetalj,1,325
90,byggnadsdetalj,1,455
91,byggnadsdetalj,1,754
63,tobak,1,5
70,tobak,1,22
71,tobak,1,6
72,tobak,1,20
73,tobak,1,3
74,tobak,1,32
75,tobak,1,26
76,tobak,1,127
77,tobak,1,48
78,tobak,1,59
79,tobak,1,87
80,tobak,1,128
81,tobak,1,161
82,tobak,1,112
83,tobak,1,193
84,tobak,1,203
85,tobak,1,160
86,tobak,1,145
87,tobak,1,193
88,tobak,1,208
89,tobak,1,132
90,tobak,1,91
91,tobak,1,802
67,konstverk,1,1
70,konstverk,1,2
72,konstverk,1,2
74,konstverk,1,1
75,konstverk,1,3
76,konstverk,1,16
77,konstverk,1,21
78,konstverk,1,27
79,konstverk,1,43
80,konstverk,1,40
81,konstverk,1,60
82,konstverk,1,46
83,konstverk,1,173
84,konstverk,1,248
85,konstverk,1,194
86,konstverk,1,290
87,konstverk,1,126
88,konstverk,1,103
89,konstverk,1,143
90,konstverk,1,290
91,konstverk,1,649
79,ubåt,1,5
80,ubåt,1,3
81,ubåt,1,47
82,ubåt,1,109
83,ubåt,1,73
84,ubåt,1,177
85,ubåt,1,368
86,ubåt,1,143
87,ubåt,1,215
88,ubåt,1,69
89,ubåt,1,50
90,ubåt,1,8
91,ubåt,1,923
74,sjukvårdspersonal,1,1
78,sjukvårdspersonal,1,3
79,sjukvårdspersonal,1,55
80,sjukvårdspersonal,1,62
81,sjukvårdspersonal,1,109
82,sjukvårdspersonal,1,52
83,sjukvårdspersonal,1,58
84,sjukvårdspersonal,1,167
85,sjukvårdspersonal,1,143
86,sjukvårdspersonal,1,680
87,sjukvårdspersonal,1,36
88,sjukvårdspersonal,1,454
89,sjukvårdspersonal,1,465
90,sjukvårdspersonal,1,27
91,sjukvårdspersonal,1,830
81,jordbruksbebyggelse,1,12
82,jordbruksbebyggelse,1,36
83,jordbruksbebyggelse,1,104
84,jordbruksbebyggelse,1,3
85,jordbruksbebyggelse,1,26
86,jordbruksbebyggelse,1,9
87,jordbruksbebyggelse,1,338
88,jordbruksbebyggelse,1,1149
89,jordbruksbebyggelse,1,12
90,jordbruksbebyggelse,1,38
91,jordbruksbebyggelse,1,253
75,visitkort,1,1
77,visitkort,1,1
78,visitkort,1,218
79,visitkort,1,347
80,visitkort,1,121
81,visitkort,1,45
82,visitkort,1,16
83,visitkort,1,31
84,visitkort,1,7
85,visitkort,1,3
86,visitkort,1,8
87,visitkort,1,4
88,visitkort,1,9
89,visitkort,1,7
90,visitkort,1,37
91,visitkort,1,41
72,teater,1,3
73,teater,1,20
74,teater,1,1
75,teater,1,2
76,teater,1,91
77,teater,1,15
78,teater,1,73
79,teater,1,204
80,teater,1,68
81,teater,1,62
82,teater,1,44
83,teater,1,217
84,teater,1,266
85,teater,1,396
86,teater,1,313
87,teater,1,52
88,teater,1,120
89,teater,1,331
90,teater,1,154
91,teater,1,800
56,människa,1,1
78,människa,1,1
79,människa,1,1
80,människa,1,14
81,människa,1,4
82,människa,1,4
83,människa,1,23
84,människa,1,221
85,människa,1,75
86,människa,1,100
87,människa,1,71
88,människa,1,903
89,människa,1,283
90,människa,1,355
91,människa,1,680
67,kyrkomiljö,1,2
70,kyrkomiljö,1,2
71,kyrkomiljö,1,1
73,kyrkomiljö,1,1
76,kyrkomiljö,1,6
78,kyrkomiljö,1,1
79,kyrkomiljö,1,8
81,kyrkomiljö,1,46
82,kyrkomiljö,1,33
83,kyrkomiljö,1,84
84,kyrkomiljö,1,43
85,kyrkomiljö,1,110
86,kyrkomiljö,1,43
87,kyrkomiljö,1,63
88,kyrkomiljö,1,38
89,kyrkomiljö,1,2
90,kyrkomiljö,1,1014
91,kyrkomiljö,1,640
64,järnbruk,1,1
74,järnbruk,1,1
75,järnbruk,1,1
76,järnbruk,1,2
77,järnbruk,1,4
78,järnbruk,1,42
79,järnbruk,1,105
80,järnbruk,1,77
81,järnbruk,1,233
82,järnbruk,1,530
83,järnbruk,1,748
84,järnbruk,1,225
85,järnbruk,1,125
86,järnbruk,1,151
87,järnbruk,1,117
88,järnbruk,1,169
89,järnbruk,1,271
90,järnbruk,1,87
91,järnbruk,1,658
80,bod,1,7
81,bod,1,6
82,bod,1,34
83,bod,1,68
84,bod,1,29
85,bod,1,41
86,bod,1,43
87,bod,1,523
88,bod,1,370
89,bod,1,42
90,bod,1,467
91,bod,1,459
74,manlig användare,1,2
75,manlig användare,1,2
76,manlig användare,1,5
77,manlig användare,1,6
78,manlig användare,1,14
79,manlig användare,1,49
80,manlig användare,1,16
81,manlig användare,1,73
82,manlig användare,1,352
83,manlig användare,1,68
84,manlig användare,1,29
85,manlig användare,1,531
86,manlig användare,1,181
87,manlig användare,1,78
88,manlig användare,1,72
89,manlig användare,1,137
90,manlig användare,1,182
91,manlig användare,1,274
60,blomma,1,3
70,blomma,1,1
74,blomma,1,1
77,blomma,1,1
78,blomma,1,1
79,blomma,1,25
80,blomma,1,143
81,blomma,1,182
82,blomma,1,208
83,blomma,1,263
84,blomma,1,451
85,blomma,1,382
86,blomma,1,403
87,blomma,1,409
88,blomma,1,541
89,blomma,1,436
90,blomma,1,106
91,blomma,1,1130
49,landskap,1,1
71,landskap,1,3
72,landskap,1,2
73,landskap,1,1
74,landskap,1,5
75,landskap,1,2
76,landskap,1,10
77,landskap,1,1
78,landskap,1,128
79,landskap,1,58
80,landskap,1,72
81,landskap,1,229
82,landskap,1,160
83,landskap,1,299
84,landskap,1,94
85,landskap,1,142
86,landskap,1,171
87,landskap,1,75
88,landskap,1,355
89,landskap,1,223
90,landskap,1,68
91,landskap,1,474
80,lastbil,1,11
81,lastbil,1,8
82,lastbil,1,67
83,lastbil,1,318
84,lastbil,1,542
85,lastbil,1,501
86,lastbil,1,425
87,lastbil,1,269
88,lastbil,1,403
89,lastbil,1,816
90,lastbil,1,49
91,lastbil,1,940
78,förening,1,1
79,förening,1,25
80,förening,1,26
81,förening,1,63
82,förening,1,107
83,förening,1,216
84,förening,1,488
85,förening,1,531
86,förening,1,445
87,förening,1,155
88,förening,1,67
89,förening,1,958
90,förening,1,17
91,förening,1,724
0,kam,1,52
31,kam,1,52
43,kam,1,875
60,kam,1,190
68,kam,1,70
79,kam,1,4
80,kam,1,1
81,kam,1,5
82,kam,1,3
83,kam,1,2
84,kam,1,2
85,kam,1,5
86,kam,1,18
87,kam,1,4
88,kam,1,3
89,kam,1,68
90,kam,1,1355
91,kam,1,974
70,soffa,1,1
76,soffa,1,1
78,soffa,1,10
79,soffa,1,23
80,soffa,1,67
81,soffa,1,296
82,soffa,1,153
83,soffa,1,155
84,soffa,1,383
85,soffa,1,529
86,soffa,1,302
87,soffa,1,242
88,soffa,1,235
89,soffa,1,879
90,soffa,1,89
91,soffa,1,880
77,fabriksbyggnad,1,1
78,fabriksbyggnad,1,5
79,fabriksbyggnad,1,15
80,fabriksbyggnad,1,59
81,fabriksbyggnad,1,31
82,fabriksbyggnad,1,71
83,fabriksbyggnad,1,143
84,fabriksbyggnad,1,210
85,fabriksbyggnad,1,353
86,fabriksbyggnad,1,425
87,fabriksbyggnad,1,124
